RegionCode,YearCode,AggValue
CAN,1994,3.374394894
CAN,1995,3.395674944
CAN,1996,3.417089462
CAN,1997,3.438639164
CAN,1998,3.460324526
CAN,1999,3.48214674
CAN,2000,3.50410676
CAN,2001,3.51891613
CAN,2002,3.533787727
CAN,2003,3.548722506
CAN,2004,3.563720465
CAN,2005,3.578781605
CAN,2006,3.593906403
CAN,2007,3.609095335
CAN,2008,3.624348402
CAN,2009,3.639665604
CAN,2010,3.655047894
CAN,2011,3.662325144
CAN,2012,3.669616699
CAN,2013,3.676922798
CAN,2014,3.684243441
CAN,2015,3.691578627
CAN,2016,3.698928595
CAN,2017,3.706293106
CHE,1950,2.935117722
CHE,1951,2.941377163
CHE,1952,2.947650194
CHE,1953,2.953936338
CHE,1954,2.960236073
CHE,1955,2.966549397
CHE,1956,2.971672058
CHE,1957,2.976803541
CHE,1958,2.981943846
CHE,1959,2.987092972
CHE,1960,2.992251158
CHE,1961,3.010366201
CHE,1962,3.028590679
CHE,1963,3.046925545
CHE,1964,3.065371275
CHE,1965,3.083929062
CHE,1966,3.102598906
CHE,1967,3.12138176
CHE,1968,3.140278339
CHE,1969,3.15928936
CHE,1970,3.178415537
CHE,1971,3.192940235
CHE,1972,3.207531452
CHE,1973,3.222189188
CHE,1974,3.236913919
CHE,1975,3.251706123
CHE,1976,3.2665658
CHE,1977,3.281493425
CHE,1978,3.296489239
CHE,1979,3.311553478
CHE,1980,3.326686621
CHE,1981,3.340091944
CHE,1982,3.353551388
CHE,1983,3.367064714
CHE,1984,3.380632639
CHE,1985,3.3942554
CHE,1986,3.407932997
CHE,1987,3.421665668
CHE,1988,3.435453415
CHE,1989,3.44929719
CHE,1990,3.463196516
CHE,1991,3.469666958
CHE,1992,3.476149559
CHE,1993,3.482644081
CHE,1994,3.489151001
CHE,1995,3.495669842
CHE,1996,3.502200842
CHE,1997,3.50874424
CHE,1998,3.515299797
CHE,1999,3.521867752
CHE,2000,3.528447628
CHE,2001,3.538948298
CHE,2002,3.549480438
CHE,2003,3.560043573
CHE,2004,3.570638418
CHE,2005,3.581264734
CHE,2006,3.59192276
CHE,2007,3.602612495
CHE,2008,3.613333702
CHE,2009,3.624087095
CHE,2010,3.634872437
CHE,2011,3.642344713
CHE,2012,3.649832249
CHE,2013,3.657335281
CHE,2014,3.664853811
CHE,2015,3.6723876
CHE,2016,3.679936886
CHE,2017,3.687501907
CHL,1951,1.886937737
CHL,1952,1.894834518
CHL,1953,1.90276432
CHL,1954,1.910727382
CHL,1955,1.918723702
CHL,1956,1.923437357
CHL,1957,1.928162694
CHL,1958,1.932899594
CHL,1959,1.937648177
CHL,1960,1.942408323
CHL,1961,1.960026145
CHL,1962,1.977803707
CHL,1963,1.995742679
CHL,1964,2.013844252
CHL,1965,2.032109976
CHL,1966,2.050541401
CHL,1967,2.069139957
CHL,1968,2.087907314
CHL,1969,2.106844664
CHL,1970,2.125953913
CHL,1971,2.150601625
CHL,1972,2.175535202
CHL,1973,2.200757742
CHL,1974,2.226272583
CHL,1975,2.252083302
CHL,1976,2.278193474
CHL,1977,2.304606199
CHL,1978,2.331325054
CHL,1979,2.358353853
CHL,1980,2.385695934
CHL,1981,2.412909746
CHL,1982,2.440433979
CHL,1983,2.468272209
CHL,1984,2.496427774
CHL,1985,2.524904728
CHL,1986,2.553706646
CHL,1987,2.575346947
CHL,1988,2.595088959
CHL,1989,2.614982367
CHL,1990,2.635028124
CHL,1991,2.649811745
CHL,1992,2.664678097
CHL,1993,2.679627895
CHL,1994,2.694661617
CHL,1995,2.709779739
CHL,1996,2.724982738
CHL,1997,2.740270853
CHL,1998,2.755644798
CHL,1999,2.771104813
CHL,2000,2.78665185
CHL,2001,2.805292606
CHL,2002,2.824057817
CHL,2003,2.842948914
CHL,2004,2.861965895
CHL,2005,2.88111043
CHL,2006,2.900383234
CHL,2007,2.919784546
CHL,2008,2.939315796
CHL,2009,2.958977461
CHL,2010,2.978770971
CHL,2011,2.996879816
CHL,2012,3.015098333
CHL,2013,3.033427954
CHL,2014,3.051868916
CHL,2015,3.070421934
CHL,2016,3.089087963
CHL,2017,3.107867002
CHN,1952,1.110962629
CHN,1953,1.123134851
CHN,1954,1.13544035
CHN,1955,1.147880673
CHN,1956,1.161296487
CHN,1957,1.174869061
CHN,1958,1.188600183
CHN,1959,1.202491879
CHN,1960,1.21654582
CHN,1961,1.237117648
CHN,1962,1.25803721
CHN,1963,1.279310584
CHN,1964,1.300943732
CHN,1965,1.322942734
CHN,1966,1.341392875
CHN,1967,1.360100389
CHN,1968,1.379068732
CHN,1969,1.398301601
CHN,1970,1.417802811
CHN,1971,1.442566752
CHN,1972,1.467763186
CHN,1973,1.493399858
CHN,1974,1.519484162
CHN,1975,1.546024203
CHN,1976,1.571846843
CHN,1977,1.598100901
CHN,1978,1.62479341
CHN,1979,1.651931763
CHN,1980,1.679523468
CHN,1981,1.702784419
CHN,1982,1.722113013
CHN,1983,1.740059614
CHN,1984,1.758193254
CHN,1985,1.776515961
CHN,1986,1.792676687
CHN,1987,1.808984399
CHN,1988,1.825440526
CHN,1989,1.84204638
CHN,1990,1.858803272
CHN,1991,1.891380429
CHN,1992,1.924528718
CHN,1993,1.958257914
CHN,1994,1.992578149
CHN,1995,2.027499914
CHN,1996,2.059613943
CHN,1997,2.09223628
CHN,1998,2.125375748
CHN,1999,2.159039736
CHN,2000,2.193237066
CHN,2001,2.210741758
CHN,2002,2.228385925
CHN,2003,2.246170998
CHN,2004,2.264098167
CHN,2005,2.28216815
CHN,2006,2.294002295
CHN,2007,2.305897713
CHN,2008,2.317854881
CHN,2009,2.329874039
CHN,2010,2.341955423
CHN,2011,2.373192549
CHN,2012,2.404846191
CHN,2013,2.436922312
CHN,2014,2.469425917
CHN,2015,2.502363205
CHN,2016,2.535739899
CHN,2017,2.566427469
CIV,1960,1.038387418
CIV,1961,1.038558722
CIV,1962,1.038730025
CIV,1963,1.038901329
CIV,1964,1.039072752
CIV,1965,1.039244175
CIV,1966,1.039415479
CIV,1967,1.039587021
CIV,1968,1.039758444
CIV,1969,1.039929986
CIV,1970,1.040101528
CIV,1971,1.046412349
CIV,1972,1.052761436
CIV,1973,1.059149027
CIV,1974,1.06557548
CIV,1975,1.072040796
CIV,1976,1.078545451
CIV,1977,1.085089564
CIV,1978,1.091673374
CIV,1979,1.098297119
CIV,1980,1.104961038
CIV,1981,1.121011019
CIV,1982,1.137294173
CIV,1983,1.153813839
CIV,1984,1.170573473
CIV,1985,1.187576532
CIV,1986,1.204826593
CIV,1987,1.222327232
CIV,1988,1.240082026
CIV,1989,1.258094668
CIV,1990,1.276369095
CIV,1991,1.290705442
CIV,1992,1.305202842
CIV,1993,1.3198632
CIV,1994,1.334688067
CIV,1995,1.349679589
CIV,1996,1.364839435
CIV,1997,1.380169511
CIV,1998,1.395671844
CIV,1999,1.411348343
CIV,2000,1.427200794
CIV,2001,1.437188387
CIV,2002,1.447245836
CIV,2003,1.457373619
CIV,2004,1.467572331
CIV,2005,1.47784245
CIV,2006,1.488184333
CIV,2007,1.498598695
CIV,2008,1.509085894
CIV,2009,1.519646406
CIV,2010,1.530280948
CIV,2011,1.547817588
CIV,2012,1.565555096
CIV,2013,1.583495855
CIV,2014,1.60164237
CIV,2015,1.619996786
CIV,2016,1.638561487
CIV,2017,1.657338858
CMR,1960,1.13174212
CMR,1961,1.139079094
CMR,1962,1.146463752
CMR,1963,1.153896213
CMR,1964,1.161376953
CMR,1965,1.168906093
CMR,1966,1.176483989
CMR,1967,1.184111118
CMR,1968,1.19178772
CMR,1969,1.199514031
CMR,1970,1.207290411
CMR,1971,1.215707421
CMR,1972,1.224183202
CMR,1973,1.232717872
CMR,1974,1.241312265
CMR,1975,1.249966383
CMR,1976,1.25868094
CMR,1977,1.267456293
CMR,1978,1.276292801
CMR,1979,1.285190821
CMR,1980,1.294150949
CMR,1981,1.315204859
CMR,1982,1.336601377
CMR,1983,1.358345866
CMR,1984,1.380444169
CMR,1985,1.402902007
CMR,1986,1.425725222
CMR,1987,1.448919654
CMR,1988,1.472491503
CMR,1989,1.496446729
CMR,1990,1.520791769
CMR,1991,1.542154074
CMR,1992,1.563816547
CMR,1993,1.585783243
CMR,1994,1.608058572
CMR,1995,1.630646825
CMR,1996,1.653552294
CMR,1997,1.676779509
CMR,1998,1.700332999
CMR,1999,1.720496058
CMR,2000,1.738680601
CMR,2001,1.751375198
CMR,2002,1.764162421
CMR,2003,1.777042985
CMR,2004,1.790017605
CMR,2005,1.803086996
CMR,2006,1.816251874
CMR,2007,1.829512715
CMR,2008,1.842870474
CMR,2009,1.856325746
CMR,2010,1.869879246
CMR,2011,1.87274313
CMR,2012,1.875611544
CMR,2013,1.878484249
CMR,2014,1.881361365
CMR,2015,1.884242892
CMR,2016,1.887128949
CMR,2017,1.890019298
COD,1950,1.04419601
COD,1951,1.046611547
COD,1952,1.049032688
COD,1953,1.051459432
COD,1954,1.053891778
COD,1955,1.056329846
COD,1956,1.059196949
COD,1957,1.0620718
COD,1958,1.0649544
COD,1959,1.067844868
COD,1960,1.070743203
COD,1961,1.074799418
COD,1962,1.078871012
COD,1963,1.082958102
COD,1964,1.087060571
COD,1965,1.091178536
COD,1966,1.096019864
COD,1967,1.10088253
COD,1968,1.105766892
COD,1969,1.110672832
COD,1970,1.115600705
COD,1971,1.1216501
COD,1972,1.127732396
COD,1973,1.133847713
COD,1974,1.139996052
COD,1975,1.146177888
COD,1976,1.154271364
COD,1977,1.162421942
COD,1978,1.170630097
COD,1979,1.178896308
COD,1980,1.187220812
COD,1981,1.198920012
COD,1982,1.210734487
COD,1983,1.22266531
COD,1984,1.234713793
COD,1985,1.246881008
COD,1986,1.26712358
COD,1987,1.287694812
COD,1988,1.308599949
COD,1989,1.329844594
COD,1990,1.351433992
COD,1991,1.376090407
COD,1992,1.401196718
COD,1993,1.426761031
COD,1994,1.452791691
COD,1995,1.4792974
COD,1996,1.493782878
COD,1997,1.508410096
COD,1998,1.523180604
COD,1999,1.538095832
COD,2000,1.553157091
COD,2001,1.561196089
COD,2002,1.56927669
COD,2003,1.577399135
COD,2004,1.58556366
COD,2005,1.593770504
COD,2006,1.599514127
COD,2007,1.605278492
COD,2008,1.6110636
COD,2009,1.616869569
COD,2010,1.6226964
COD,2011,1.628678679
COD,2012,1.63472867
COD,2013,1.640847325
COD,2014,1.647035718
COD,2015,1.653294802
COD,2016,1.659625411
COD,2017,1.666028738
COG,1960,1.080259919
COG,1961,1.084269166
COG,1962,1.088293314
COG,1963,1.092332244
COG,1964,1.096386313
COG,1965,1.100455284
COG,1966,1.113255262
COG,1967,1.126204014
COG,1968,1.139303327
COG,1969,1.152555108
COG,1970,1.165960908
COG,1971,1.177625656
COG,1972,1.189406991
COG,1973,1.201306343
COG,1974,1.213324547
COG,1975,1.225463152
COG,1976,1.256495714
COG,1977,1.288314223
COG,1978,1.320938349
COG,1979,1.354388714
COG,1980,1.388686061
COG,1981,1.41854167
COG,1982,1.449039102
COG,1983,1.480192184
COG,1984,1.512015104
COG,1985,1.544522166
COG,1986,1.59272635
COG,1987,1.642434955
COG,1988,1.69369483
COG,1989,1.737269402
COG,1990,1.7779814
COG,1991,1.80208075
COG,1992,1.826506734
COG,1993,1.851263881
COG,1994,1.876356483
COG,1995,1.901789308
COG,1996,1.916609883
COG,1997,1.931545973
COG,1998,1.946598291
COG,1999,1.961768031
COG,2000,1.977056026
COG,2001,1.984047413
COG,2002,1.991063595
COG,2003,1.998104453
COG,2004,2.005170345
COG,2005,2.012261152
COG,2006,2.014558315
COG,2007,2.016858339
COG,2008,2.019160748
COG,2009,2.021465778
COG,2010,2.02377367
COG,2011,2.026097775
COG,2012,2.028429508
COG,2013,2.030768394
COG,2014,2.033114672
COG,2015,2.035468578
COG,2016,2.037829876
COG,2017,2.040198565
COL,1950,1.445644617
COL,1951,1.45910418
COL,1952,1.472689152
COL,1953,1.486400604
COL,1954,1.50023973
COL,1955,1.514207602
COL,1956,1.52740109
COL,1957,1.540709615
COL,1958,1.554134011
COL,1959,1.567675352
COL,1960,1.58133471
COL,1961,1.591345906
COL,1962,1.601420403
COL,1963,1.611558795
COL,1964,1.621761203
COL,1965,1.632028341
COL,1966,1.642360449
COL,1967,1.652757883
COL,1968,1.66322124
COL,1969,1.673750758
COL,1970,1.684346914
COL,1971,1.697030425
COL,1972,1.709648609
COL,1973,1.719343185
COL,1974,1.729092717
COL,1975,1.738897562
COL,1976,1.748757958
COL,1977,1.758674264
COL,1978,1.768646836
COL,1979,1.778675914
COL,1980,1.788761973
COL,1981,1.801540017
COL,1982,1.814409494
COL,1983,1.827370882
COL,1984,1.840424776
COL,1985,1.853572011
COL,1986,1.866813183
COL,1987,1.880148888
COL,1988,1.893579841
COL,1989,1.907106757
COL,1990,1.920730352
COL,1991,1.943681359
COL,1992,1.966906786
COL,1993,1.990409493
COL,1994,2.014193296
COL,1995,2.038261175
COL,1996,2.062616587
COL,1997,2.087263107
COL,1998,2.112204075
COL,1999,2.137443066
COL,2000,2.162983656
COL,2001,2.184311152
COL,2002,2.205848932
COL,2003,2.227599144
COL,2004,2.249563932
COL,2005,2.271745205
COL,2006,2.294145107
COL,2007,2.316766024
COL,2008,2.339609861
COL,2009,2.362679005
COL,2010,2.385975599
COL,2011,2.410688162
COL,2012,2.435656786
COL,2013,2.460884333
COL,2014,2.486372709
COL,2015,2.512125254
COL,2016,2.538144827
COL,2017,2.562978029
CRI,1950,1.600823283
CRI,1951,1.602663398
CRI,1952,1.60450542
CRI,1953,1.606349707
CRI,1954,1.60819602
CRI,1955,1.610044479
CRI,1956,1.615920782
CRI,1957,1.621818542
CRI,1958,1.627737761
CRI,1959,1.633678675
CRI,1960,1.639641166
CRI,1961,1.646567464
CRI,1962,1.653522849
CRI,1963,1.660507798
CRI,1964,1.667522192
CRI,1965,1.67456615
CRI,1966,1.664423108
CRI,1967,1.654341459
CRI,1968,1.644320965
CRI,1969,1.634361148
CRI,1970,1.624461651
CRI,1971,1.662910342
CRI,1972,1.702269077
CRI,1973,1.734273314
CRI,1974,1.765123129
CRI,1975,1.796521544
CRI,1976,1.826508522
CRI,1977,1.85699594
CRI,1978,1.887992263
CRI,1979,1.919505954
CRI,1980,1.951545715
CRI,1981,1.980352998
CRI,1982,2.009585619
CRI,1983,2.039249659
CRI,1984,2.069351673
CRI,1985,2.099897861
CRI,1986,2.129098654
CRI,1987,2.158705473
CRI,1988,2.188724041
CRI,1989,2.21916008
CRI,1990,2.250019312
CRI,1991,2.270538807
CRI,1992,2.291245461
CRI,1993,2.312140942
CRI,1994,2.333227158
CRI,1995,2.354505301
CRI,1996,2.368276119
CRI,1997,2.382127285
CRI,1998,2.396059752
CRI,1999,2.410073519
CRI,2000,2.424169064
CRI,2001,2.448333025
CRI,2002,2.472737551
CRI,2003,2.497385502
CRI,2004,2.522279263
CRI,2005,2.547420979
CRI,2006,2.541922569
CRI,2007,2.536435843
CRI,2008,2.530961037
CRI,2009,2.525498152
CRI,2010,2.520046949
CRI,2011,2.545922041
CRI,2012,2.568109274
CRI,2013,2.585832596
CRI,2014,2.603678465
CRI,2015,2.621647358
CRI,2016,2.639740229
CRI,2017,2.657958031
CYP,1950,1.523304701
CYP,1951,1.548522353
CYP,1952,1.574157476
CYP,1953,1.600217104
CYP,1954,1.626708031
CYP,1955,1.653637528
CYP,1956,1.683791399
CYP,1957,1.713178873
CYP,1958,1.736672759
CYP,1959,1.760488749
CYP,1960,1.784631371
CYP,1961,1.802437425
CYP,1962,1.8204211
CYP,1963,1.838584185
CYP,1964,1.856928587
CYP,1965,1.875455976
CYP,1966,1.894168258
CYP,1967,1.913067222
CYP,1968,1.932154775
CYP,1969,1.951432705
CYP,1970,1.970903039
CYP,1971,1.985480547
CYP,1972,2.000165939
CYP,1973,2.014959812
CYP,1974,2.029863358
CYP,1975,2.044877052
CYP,1976,2.060001612
CYP,1977,2.075238228
CYP,1978,2.090587378
CYP,1979,2.106050253
CYP,1980,2.121627331
CYP,1981,2.139385462
CYP,1982,2.157291889
CYP,1983,2.175348282
CYP,1984,2.193555832
CYP,1985,2.21191597
CYP,1986,2.230429649
CYP,1987,2.249098063
CYP,1988,2.267923117
CYP,1989,2.286905527
CYP,1990,2.306046724
CYP,1991,2.329377174
CYP,1992,2.35294342
CYP,1993,2.376748085
CYP,1994,2.400793552
CYP,1995,2.425082445
CYP,1996,2.449617147
CYP,1997,2.474399805
CYP,1998,2.499433279
CYP,1999,2.524719954
CYP,2000,2.55026269
CYP,2001,2.569844723
CYP,2002,2.586360693
CYP,2003,2.602983236
CYP,2004,2.619712353
CYP,2005,2.636548996
CYP,2006,2.653493881
CYP,2007,2.670547724
CYP,2008,2.687711
CYP,2009,2.704984903
CYP,2010,2.722369432
CYP,2011,2.742017269
CYP,2012,2.761806965
CYP,2013,2.781739473
CYP,2014,2.801815748
CYP,2015,2.822036982
CYP,2016,2.842404366
CYP,2017,2.862918377
CZE,1990,3.114391804
CZE,1991,3.165006638
CZE,1992,3.216443539
CZE,1993,3.268716812
CZE,1994,3.321839333
CZE,1995,3.375825405
CZE,1996,3.414501905
CZE,1997,3.453621149
CZE,1998,3.493188858
CZE,1999,3.533209801
CZE,2000,3.573689222
CZE,2001,3.582052469
CZE,2002,3.590435266
CZE,2003,3.598837614
CZE,2004,3.60725975
CZE,2005,3.615701437
CZE,2006,3.619832277
CZE,2007,3.623967886
CZE,2008,3.628108501
CZE,2009,3.632253408
CZE,2010,3.636403322
CZE,2011,3.64057374
CZE,2012,3.64475441
CZE,2013,3.648944855
CZE,2014,3.65314579
CZE,2015,3.657356977
CZE,2016,3.661578178
CZE,2017,3.665810108
DEU,1950,2.426997185
DEU,1951,2.469304085
DEU,1952,2.512348175
DEU,1953,2.556143045
DEU,1954,2.587325811
DEU,1955,2.617605448
DEU,1956,2.61976862
DEU,1957,2.62193346
DEU,1958,2.624100208
DEU,1959,2.626268625
DEU,1960,2.62843895
DEU,1961,2.655714035
DEU,1962,2.683272123
DEU,1963,2.711116076
DEU,1964,2.739248991
DEU,1965,2.767673969
DEU,1966,2.796393871
DEU,1967,2.825411558
DEU,1968,2.854730606
DEU,1969,2.884353876
DEU,1970,2.914284468
DEU,1971,2.939688444
DEU,1972,2.965313673
DEU,1973,2.991162539
DEU,1974,3.017236471
DEU,1975,3.043537855
DEU,1976,3.070068359
DEU,1977,3.09683013
DEU,1978,3.123825312
DEU,1979,3.151055813
DEU,1980,3.17852354
DEU,1981,3.202843189
DEU,1982,3.227349043
DEU,1983,3.252042294
DEU,1984,3.276924372
DEU,1985,3.301996708
DEU,1986,3.327261209
DEU,1987,3.35271883
DEU,1988,3.378371477
DEU,1989,3.404220104
DEU,1990,3.430266619
DEU,1991,3.443635225
DEU,1992,3.457055569
DEU,1993,3.470528126
DEU,1994,3.484053373
DEU,1995,3.49763155
DEU,1996,3.511262178
DEU,1997,3.524946213
DEU,1998,3.538683653
DEU,1999,3.552474499
DEU,2000,3.566318989
DEU,2001,3.574926376
DEU,2002,3.583554506
DEU,2003,3.592203379
DEU,2004,3.600873232
DEU,2005,3.609564066
DEU,2006,3.618275642
DEU,2007,3.627008438
DEU,2008,3.635762215
DEU,2009,3.64453721
DEU,2010,3.653333187
DEU,2011,3.655776262
DEU,2012,3.65822053
DEU,2013,3.660666704
DEU,2014,3.663114548
DEU,2015,3.66556406
DEU,2016,3.668015003
DEU,2017,3.670467615
DNK,1950,2.842176199
DNK,1951,2.76105547
DNK,1952,2.682250023
DNK,1953,2.605693817
DNK,1954,2.517530441
DNK,1955,2.411547661
DNK,1956,2.443898201
DNK,1957,2.476682901
DNK,1958,2.509907246
DNK,1959,2.543577433
DNK,1960,2.571896791
DNK,1961,2.589850664
DNK,1962,2.607929945
DNK,1963,2.626135349
DNK,1964,2.644467831
DNK,1965,2.662928343
DNK,1966,2.681517601
DNK,1967,2.700236797
DNK,1968,2.719086409
DNK,1969,2.738067865
DNK,1970,2.757181644
DNK,1971,2.775222301
DNK,1972,2.793380976
DNK,1973,2.811658382
DNK,1974,2.830055475
DNK,1975,2.848572731
DNK,1976,2.867211342
DNK,1977,2.885971785
DNK,1978,2.904855251
DNK,1979,2.92386198
DNK,1980,2.942993164
DNK,1981,2.958743095
DNK,1982,2.97457695
DNK,1983,2.990495682
DNK,1984,3.006499529
DNK,1985,3.022589207
DNK,1986,3.038764954
DNK,1987,3.055027246
DNK,1988,3.071376324
DNK,1989,3.087813139
DNK,1990,3.104337931
DNK,1991,3.12348175
DNK,1992,3.142743587
DNK,1993,3.162124395
DNK,1994,3.181624651
DNK,1995,3.201244831
DNK,1996,3.220986605
DNK,1997,3.240849733
DNK,1998,3.260835648
DNK,1999,3.280944347
DNK,2000,3.301177502
DNK,2001,3.314718723
DNK,2002,3.328315735
DNK,2003,3.341968536
DNK,2004,3.355677128
DNK,2005,3.369441986
DNK,2006,3.383263588
DNK,2007,3.397141695
DNK,2008,3.411076784
DNK,2009,3.425069094
DNK,2010,3.439118624
DNK,2011,3.45655489
DNK,2012,3.47407937
DNK,2013,3.49169302
DNK,2014,3.509395599
DNK,2015,3.527188301
DNK,2016,3.545071125
DNK,2017,3.56304431
DOM,1951,1.37953043
DOM,1952,1.379714489
DOM,1953,1.379898429
DOM,1954,1.380082369
DOM,1955,1.380266428
DOM,1956,1.380366325
DOM,1957,1.380466104
DOM,1958,1.380565882
DOM,1959,1.38066566
DOM,1960,1.380765557
DOM,1961,1.388776302
DOM,1962,1.396833539
DOM,1963,1.404937506
DOM,1964,1.41308856
DOM,1965,1.421286821
DOM,1966,1.437371254
DOM,1967,1.453637719
DOM,1968,1.470088243
DOM,1969,1.486724973
DOM,1970,1.503550053
DOM,1971,1.523278594
DOM,1972,1.543265939
DOM,1973,1.563515544
DOM,1974,1.584030867
DOM,1975,1.604815483
DOM,1976,1.63173604
DOM,1977,1.659108281
DOM,1978,1.686939716
DOM,1979,1.713738203
DOM,1980,1.735361934
DOM,1981,1.757416129
DOM,1982,1.779750705
DOM,1983,1.802369118
DOM,1984,1.825274944
DOM,1985,1.84847188
DOM,1986,1.869475245
DOM,1987,1.890717387
DOM,1988,1.912200809
DOM,1989,1.93392837
DOM,1990,1.955902815
DOM,1991,1.979114294
DOM,1992,2.002601147
DOM,1993,2.026366949
DOM,1994,2.050414562
DOM,1995,2.074747562
DOM,1996,2.08924818
DOM,1997,2.103850126
DOM,1998,2.118554115
DOM,1999,2.133360863
DOM,2000,2.148271084
DOM,2001,2.177704096
DOM,2002,2.207540274
DOM,2003,2.237785339
DOM,2004,2.268444777
DOM,2005,2.299524069
DOM,2006,2.328669548
DOM,2007,2.358184338
DOM,2008,2.388073206
DOM,2009,2.41834116
DOM,2010,2.448992491
DOM,2011,2.4963727
DOM,2012,2.54466939
DOM,2013,2.582768917
DOM,2014,2.61630559
DOM,2015,2.650277376
DOM,2016,2.684690714
DOM,2017,2.71955061
ECU,1950,1.502681613
ECU,1951,1.515230775
ECU,1952,1.527884603
ECU,1953,1.540644169
ECU,1954,1.553510308
ECU,1955,1.566483855
ECU,1956,1.585570574
ECU,1957,1.60488987
ECU,1958,1.624444604
ECU,1959,1.644237518
ECU,1960,1.664271712
ECU,1961,1.677158356
ECU,1962,1.690144777
ECU,1963,1.703231812
ECU,1964,1.714628458
ECU,1965,1.724625945
ECU,1966,1.734681726
ECU,1967,1.744796157
ECU,1968,1.754969597
ECU,1969,1.765202284
ECU,1970,1.775494576
ECU,1971,1.794371843
ECU,1972,1.81344986
ECU,1973,1.832730651
ECU,1974,1.852216482
ECU,1975,1.871909618
ECU,1976,1.891811967
ECU,1977,1.911926031
ECU,1978,1.932253838
ECU,1979,1.95279789
ECU,1980,1.973560214
ECU,1981,1.996592402
ECU,1982,2.019893408
ECU,1983,2.043466091
ECU,1984,2.067314148
ECU,1985,2.091440439
ECU,1986,2.115848303
ECU,1987,2.140541077
ECU,1988,2.16552186
ECU,1989,2.19079423
ECU,1990,2.216361523
ECU,1991,2.239013672
ECU,1992,2.261897087
ECU,1993,2.285014391
ECU,1994,2.308368206
ECU,1995,2.33196044
ECU,1996,2.355793953
ECU,1997,2.37987113
ECU,1998,2.404194117
ECU,1999,2.428765774
ECU,2000,2.453588724
ECU,2001,2.484276533
ECU,2002,2.515348196
ECU,2003,2.546808481
ECU,2004,2.572543621
ECU,2005,2.594162464
ECU,2006,2.615962982
ECU,2007,2.637946844
ECU,2008,2.660115242
ECU,2009,2.682470083
ECU,2010,2.70501256
ECU,2011,2.71133709
ECU,2012,2.71767664
ECU,2013,2.724030972
ECU,2014,2.730400085
ECU,2015,2.736783981
ECU,2016,2.743182898
ECU,2017,2.749596596
EGY,1950,1.078457355
EGY,1951,1.080450058
EGY,1952,1.082446456
EGY,1953,1.084446549
EGY,1954,1.086450338
EGY,1955,1.088457823
EGY,1956,1.09313786
EGY,1957,1.097838163
EGY,1958,1.102558613
EGY,1959,1.107299328
EGY,1960,1.112060428
EGY,1961,1.118068337
EGY,1962,1.124108672
EGY,1963,1.13018167
EGY,1964,1.136287332
EGY,1965,1.142426133
EGY,1966,1.148598075
EGY,1967,1.154803276
EGY,1968,1.161042094
EGY,1969,1.167314649
EGY,1970,1.173620939
EGY,1971,1.183831334
EGY,1972,1.194130659
EGY,1973,1.20451951
EGY,1974,1.214998722
EGY,1975,1.225569129
EGY,1976,1.236231446
EGY,1977,1.246986508
EGY,1978,1.257835269
EGY,1979,1.268778324
EGY,1980,1.279816628
EGY,1981,1.315551639
EGY,1982,1.352284431
EGY,1983,1.390042901
EGY,1984,1.428855658
EGY,1985,1.468752146
EGY,1986,1.509762645
EGY,1987,1.551918268
EGY,1988,1.595250845
EGY,1989,1.639793396
EGY,1990,1.685579658
EGY,1991,1.716922879
EGY,1992,1.742876768
EGY,1993,1.769222856
EGY,1994,1.795967221
EGY,1995,1.823115945
EGY,1996,1.850674987
EGY,1997,1.878650665
EGY,1998,1.907049179
EGY,1999,1.935877085
EGY,2000,1.9651407
EGY,2001,2.001130819
EGY,2002,2.037780046
EGY,2003,2.075100422
EGY,2004,2.113104343
EGY,2005,2.151804447
EGY,2006,2.191213131
EGY,2007,2.231343746
EGY,2008,2.272209167
EGY,2009,2.313822985
EGY,2010,2.356199026
EGY,2011,2.395590305
EGY,2012,2.435640097
EGY,2013,2.476359606
EGY,2014,2.5177598
EGY,2015,2.559852123
EGY,2016,2.588629961
EGY,2017,2.617687941
ESP,1950,1.871699572
ESP,1951,1.871073842
ESP,1952,1.870448351
ESP,1953,1.869823098
ESP,1954,1.869198084
ESP,1955,1.868573189
ESP,1956,1.882970691
ESP,1957,1.897479177
ESP,1958,1.912099361
ESP,1959,1.926832318
ESP,1960,1.941678643
ESP,1961,1.952596903
ESP,1962,1.963576436
ESP,1963,1.97461772
ESP,1964,1.985721231
ESP,1965,1.996887088
ESP,1966,2.00811553
ESP,1967,2.019407511
ESP,1968,2.030762672
ESP,1969,2.04218173
ESP,1970,2.053665161
ESP,1971,2.068417549
ESP,1972,2.083275795
ESP,1973,2.098241091
ESP,1974,2.113313675
ESP,1975,2.128494501
ESP,1976,2.143784523
ESP,1977,2.159184217
ESP,1978,2.174694538
ESP,1979,2.190316439
ESP,1980,2.206050396
ESP,1981,2.227530479
ESP,1982,2.249219418
ESP,1983,2.271119595
ESP,1984,2.293233156
ESP,1985,2.315562248
ESP,1986,2.338108301
ESP,1987,2.360873938
ESP,1988,2.383861542
ESP,1989,2.407072783
ESP,1990,2.430510044
ESP,1991,2.453719139
ESP,1992,2.477149487
ESP,1993,2.500803947
ESP,1994,2.524683952
ESP,1995,2.548792124
ESP,1996,2.568826914
ESP,1997,2.58531642
ESP,1998,2.601911545
ESP,1999,2.618613243
ESP,2000,2.635422468
ESP,2001,2.6517241
